Instance,Cities,Algorithm,Mean,Std,Best,Time
burma14,14,ACO,31.266934065556693,0.2172093532997237,30.878503892587997,0.24362828731536865
burma14,14,PSO_TSP,38.18656022594078,1.7629242871449153,34.06963833870277,0.00949113368988037
ulysses22,22,ACO,76.85083509851495,0.7814486069047014,75.45448529573717,0.49280673265457153
ulysses22,22,PSO_TSP,125.39212585369782,5.580556819909048,115.38182763309118,0.012701416015625
berlin52,52,ACO,8187.74744615628,191.7917809665322,7860.074767682831,2.6833481669425963
berlin52,52,PSO_TSP,24732.09226513977,619.1819268007557,24059.80482492836,0.026455450057983398
